学校招生代码,学校名称,专业招生代码,专业名称,计划,语种,学制,学费
 	0041 ,	北华大学 (吉林市)  理工——普通类本科批 ,L2,信息与计算科学,2,不限,4,3850
 	0041 ,	北华大学 (吉林市)  理工——普通类本科批 ,L3,统计学类(统计学、应用统计学),2,不限,4,3850
 	0041 ,	北华大学 (吉林市)  理工——普通类本科批 ,N1,化学(师范类),2,不限,4,3850
 	0041 ,	北华大学 (吉林市)  理工——普通类本科批 ,P1,电气工程及其自动化,4,不限,4,4840
 	0041 ,	北华大学 (吉林市)  理工——普通类本科批 ,P2,自动化,2,不限,4,4840
 	0041 ,	北华大学 (吉林市)  理工——普通类本科批 ,Q2,软件工程,2,不限,4,4840
 	0041 ,	北华大学 (吉林市)  理工——普通类本科批 ,S6,食品科学与工程,2,不限,4,3850
 	0041 ,	北华大学 (吉林市)  理工——普通类本科批 ,W1,护理学,6,不限,4,5060
 	0041 ,	北华大学 (吉林市)  理工——普通类本科批 ,Y1,临床医学,4,不限,5,5060
 	0041 ,	北华大学 (吉林市)  理工——普通类本科批 ,ZC,旅游管理,2,不限,4,4180
 	0041 ,	北华大学 (吉林市)  理工——普通类本科批 , 	0042 ,	北华大学 (吉林市)  理工——普通类本科批 ,	4 , , , 
 	0041 ,	北华大学 (吉林市)  理工——普通类本科批 ,	03,机械类(中外合作办学)(机械设计制造及其自动化)(只招收有专业志愿的考生，与英国提赛德大学合作办学),2,不限,4,24000
 	0041 ,	北华大学 (吉林市)  理工——普通类本科批 ,W2,护理学类(中外合作办学)(护理学)(只招收有专业志愿的考生，与芬兰于韦斯屈莱应用科技大学合作办学),2,不限,4,23000
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,	01,机械类(机械设计制造及其自动化、机械电子工程),1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,	02,车辆工程,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,	03,测控技术与仪器,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,	04,飞行器制造工程,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,	05,电子信息类(电子信息工程、通信工程、微电子科学与工程),1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,	06,自动化,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,	07,电气工程与智能控制,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,	08,市场营销,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,	09,人力资源管理,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,10,国际经济与贸易,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,11,物流管理,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,12,经济学,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,13,电子商务,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,14,土木工程,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,15,建筑环境与能源应用工程,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,16,工程造价,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,17,道路桥梁与渡河工程,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,18,计算机类(计算机科学与技术、网络工程、软件工程、物联网工程),2,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,19,空间信息与数字技术,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,20,数据科学与大数据技术,2,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,21,遥感科学与技术,2,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,22,工商管理类(会计学、财务管理),1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,23,英语,1,英语,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,24,材料成型及控制工程,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,25,金属材料工程,2,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,26,工业设计,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,27,复合材料与工程,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,28,焊接技术与工程,2,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,29,社会工作,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,30,秘书学,1,不限,4,待定
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 , 	0045 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,	5 , , , 
 	0043 ,	北华航天工业学院 (廊坊)  理工——普通类本科批 ,33,机械类(中外合作办学)(机械设计制造及其自动化)(非英语语种考生慎报),5,不限,4,18000
 	0046 ,	北京城市学院  理工——普通类本科批 ,	01,金融学类(金融学、国际经济与贸易),3,不限,4,19800
 	0046 ,	北京城市学院  理工——普通类本科批 ,	09,英语(含商务、教育方向),1,英语,4,20800
 	0046 ,	北京城市学院  理工——普通类本科批 ,14,传播学(含新闻报道、广告与新媒体、时尚编辑方向),1,不限,4,19800
 	0046 ,	北京城市学院  理工——普通类本科批 ,15,传播学(雅思英语国际课程班)(非英语语种考生慎报),1,不限,4,29900
 	0046 ,	北京城市学院  理工——普通类本科批 ,22,计算机科学与技术,1,不限,4,19800
 	0046 ,	北京城市学院  理工——普通类本科批 ,23,计算机科学与技术(阿里云校企合作班),1,不限,4,22800
 	0046 ,	北京城市学院  理工——普通类本科批 ,24,软件工程(阿里云校企合作班),1,不限,4,22800
 	0046 ,	北京城市学院  理工——普通类本科批 ,25,物联网工程,1,不限,4,19800
 	0046 ,	北京城市学院  理工——普通类本科批 ,26,数据科学与大数据技术(阿里云校企合作班),1,不限,4,22800
 	0046 ,	北京城市学院  理工——普通类本科批 ,30,建筑类(建筑学、城乡规划、风景园林),1,不限,4,22800
 	0046 ,	北京城市学院  理工——普通类本科批 ,31,药学,1,不限,4,19800
 	0046 ,	北京城市学院  理工——普通类本科批 ,32,中药学,1,不限,4,19800
 	0046 ,	北京城市学院  理工——普通类本科批 ,35,工程造价,1,不限,4,19800
 	0046 ,	北京城市学院  理工——普通类本科批 ,36,工商管理类(会计学、工商管理、人力资源管理),1,不限,4,19800
 	0046 ,	北京城市学院  理工——普通类本科批 ,40,会展经济与管理,1,不限,4,19800
 	0046 ,	北京城市学院  理工——普通类本科批 ,43,旅游管理(民航业订制培养班),1,不限,4,25100
 	0048 ,	北京大学医学部  理工——普通类本科批 ,	01,临床医学(八年制),1,不限,8,6000
 	0048 ,	北京大学医学部  理工——普通类本科批 ,	02,临床医学(五年制),3,不限,5,6000
 	0048 ,	北京大学医学部  理工——普通类本科批 ,	03,口腔医学(八年制),2,不限,8,6000
 	0048 ,	北京大学医学部  理工——普通类本科批 ,	05,基础医学(八年制),2,不限,8,6000
 	0048 ,	北京大学医学部  理工——普通类本科批 ,	06,预防医学(七年制),1,不限,7,6000
 	0048 ,	北京大学医学部  理工——普通类本科批 ,	07,药学(六年制),3,不限,6,6000
 	0048 ,	北京大学医学部  理工——普通类本科批 , 	0049 ,	北京大学医学部  理工——普通类本科批 ,	4 , , , 
 	0048 ,	北京大学医学部  理工——普通类本科批 ,	09,英语(医学英语),4,英语,5,6000
 	0047 ,	北京大学  理工——普通类本科批 ,26,数学类(数学与应用数学(数学)、数学与应用数学(概率统计)、数学与应用数学(科学与工程计算)、数学与应用数学(信息科学)、数学与应用数学(金融)),1,不限,4,5000
 	0047 ,	北京大学  理工——普通类本科批 ,27,工科试验班类(理论与应用力学、工程力学(工程结构分析)、能源与环境系统工程、航空航天工程、生物医学工程、材料科学与工程),1,不限,4,5000
 	0047 ,	北京大学  理工——普通类本科批 ,28,物理学类(物理学、大气科学(大气与海洋)),1,不限,4,5000
 	0047 ,	北京大学  理工——普通类本科批 ,30,天文学,1,不限,4,5000
 	0047 ,	北京大学  理工——普通类本科批 ,31,电子信息类(电子信息科学与技术、微电子科学与工程),1,不限,4,5300
 	0047 ,	北京大学  理工——普通类本科批 ,32,计算机类(计算机科学与技术、智能科学与技术),1,不限,4,5300
 	0047 ,	北京大学  理工——普通类本科批 ,33,化学类(化学、应用化学、材料化学、化学生物学),1,不限,4,5000
 	0047 ,	北京大学  理工——普通类本科批 ,34,生物科学类(生物科学、生物技术),1,不限,4,5300
 	0047 ,	北京大学  理工——普通类本科批 ,35,地质学类(地质学、地球化学),1,不限,4,5000
 	0047 ,	北京大学  理工——普通类本科批 ,36,地球物理学类(地球物理学、地理信息科学(遥感与地理信息系统)、空间科学与技术),1,不限,4,5000
 	0047 ,	北京大学  理工——普通类本科批 ,37,环境科学(环境、生态、地理与资源环境),1,不限,4,5000
 	0047 ,	北京大学  理工——普通类本科批 ,38,城乡规划,1,不限,4,5000
 	0047 ,	北京大学  理工——普通类本科批 ,40,心理学类(心理学、应用心理学),1,不限,4,5000
 	0047 ,	北京大学  理工——普通类本科批 ,42,理科试验班类(数学类、物理学类、天文学、化学类、环境科学与工程类、环境科学、城乡规划、地质学类、地球物理学类、心理学类、生物科学类、历史学类、考古学、社会学类、哲学类、国际政治、经济学类、工商管理类、法学类、公共管理类、新闻传播学类、外国语言文学类、艺术史论、戏剧与影),1,不限,4,5300
 	0047 ,	北京大学  理工——普通类本科批 ,46,国际政治(国政、外交学、国际政经),1,不限,4,5000
 	0047 ,	北京大学  理工——普通类本科批 ,47,经济学类(经济学、金融学、国际经济与贸易、保险学(风险管理与保险)、财政学、资源与环境经济学),1,不限,4,5000
 	0047 ,	北京大学  理工——普通类本科批 ,48,工商管理类(金融学、经济学(金融)、会计学、市场营销),1,不限,4,5000
 	0047 ,	北京大学  理工——普通类本科批 ,50,法学,1,不限,4,5000
 	0051 ,	北京第二外国语学院中瑞酒店管理学院  理工——普通类本科批 ,	01,酒店管理(财务及投融资方向),4,不限,4,49800
 	0051 ,	北京第二外国语学院中瑞酒店管理学院  理工——普通类本科批 ,	02,酒店管理(人力资源方向),2,不限,4,49800
 	0050 ,	北京第二外国语学院  理工——普通类本科批 ,	02,商务英语,1,英语,4,5000
 	0050 ,	北京第二外国语学院  理工——普通类本科批 ,	03,日语,1,不限,4,5000
 	0050 ,	北京第二外国语学院  理工——普通类本科批 ,	06,法语,1,不限,4,5000
 	0050 ,	北京第二外国语学院  理工——普通类本科批 ,	07,西班牙语,1,不限,4,5000
 	0050 ,	北京第二外国语学院  理工——普通类本科批 ,	0A,保加利亚语,1,不限,4,5000
 	0050 ,	北京第二外国语学院  理工——普通类本科批 ,	0D,朝鲜语(韩国语),1,不限,4,5000
 	0050 ,	北京第二外国语学院  理工——普通类本科批 ,10,俄语,1,不限,4,5000
 	0050 ,	北京第二外国语学院  理工——普通类本科批 ,12,人文地理与城乡规划(旅游规划与开发),1,不限,4,4200
 	0050 ,	北京第二外国语学院  理工——普通类本科批 ,15,金融学,2,不限,4,4200
 	0050 ,	北京第二外国语学院  理工——普通类本科批 ,17,会展经济与管理,1,不限,4,4200
 	0050 ,	北京第二外国语学院  理工——普通类本科批 ,1A,市场营销,1,不限,4,4200
 	0050 ,	北京第二外国语学院  理工——普通类本科批 ,1D,新闻学(国际新闻),1,不限,4,4200
 	0057 ,	北京服装学院  理工——普通类本科批 ,	01,服装设计与工程,2,不限,4,4600
 	0057 ,	北京服装学院  理工——普通类本科批 ,	03,高分子材料与工程,3,不限,4,4600
 	0057 ,	北京服装学院  理工——普通类本科批 ,	04,轻化工程,3,不限,4,4600
 	0057 ,	北京服装学院  理工——普通类本科批 ,	08,工商管理类(工商管理、市场营销、会计学),2,不限,4,4200
 	0059 ,	北京工商大学嘉华学院  理工——普通类本科批 ,1C,"金融学(国内培养方向、3+1+1本硕联合培养)(学费包含一次英美加澳(四选一)2至3周公费""微留学""，详见招生章程)",3,不限,4,69800
 	0059 ,	北京工商大学嘉华学院  理工——普通类本科批 ,8D,"审计学(CIA方向、3+1+1、2+2+1本硕联合培养)(学费包含一次英美加澳(四选一)2至3周公费""微留学""，详见招生章程)",2,不限,4,69800
 	0058 ,	北京工商大学  理工——普通类本科批 ,	04,应用化学,5,不限,4,4600
 	0058 ,	北京工商大学  理工——普通类本科批 ,	08,机械类(机电工程类)(机械工程、包装工程、工业设计),4,不限,4,4600
 	0058 ,	北京工商大学  理工——普通类本科批 ,	09,电子信息类(自动化与电气工程类)(电子科学与技术、信息工程、自动化、电气工程及其自动化),3,不限,4,4600
 	0058 ,	北京工商大学  理工——普通类本科批 ,10,计算机类(经济信息管理类)(信息管理与信息系统、电子商务、计算机科学与技术、软件工程),3,不限,4,4600
 	0058 ,	北京工商大学  理工——普通类本科批 ,11,经济学类(经贸类)(经济学、贸易经济、国际经济与贸易),5,不限,4,4200
 	0058 ,	北京工商大学  理工——普通类本科批 ,17,工商管理类(工商管理、市场营销、人力资源管理、旅游管理、管理科学),3,不限,4,4200
 	0058 ,	北京工商大学  理工——普通类本科批 ,20,外国语言文学类(英语(商务翻译)、商务英语、西班牙语),3,英语,4,5000
 	0062 ,	北京工业大学耿丹学院  理工——普通类本科批 ,	01,城乡规划(国际班),1,不限,4,45600
 	0062 ,	北京工业大学耿丹学院  理工——普通类本科批 ,	02,财务管理,1,不限,4,38600
 	0062 ,	北京工业大学耿丹学院  理工——普通类本科批 ,	04,建筑学,1,不限,4,38600
