'Time','Province','City','Confirmed','Dead','Cured','Severe','Critical'
2020-02-03,新疆,兵团第六师五家渠,1,0,0,0,0
2020-02-03,新疆,兵团第七师,1,0,0,0,0
2020-02-03,新疆,兵团第八师石河子,1,0,0,0,0
2020-02-03,新疆,兵团第九师,4,0,0,2,1
2020-02-03,浙江省,杭州,132,0,6,8,0
2020-02-03,浙江省,宁波,102,0,1,7,0
2020-02-03,浙江省,温州,340,0,17,20,0
2020-02-03,浙江省,湖州,9,0,1,0,0
2020-02-03,浙江省,嘉兴,23,0,0,2,0
2020-02-03,浙江省,绍兴,30,0,3,7,0
2020-02-03,浙江省,金华,40,0,6,3,0
2020-02-03,浙江省,衢州,15,0,0,2,0
2020-02-03,浙江省,舟山,7,0,2,1,0
2020-02-03,浙江省,台州,115,0,11,6,0
2020-02-03,浙江省,丽水,16,0,1,2,0
2020-02-02,安徽省,合肥,75,0,3,0,0
2020-02-02,安徽省,淮北,8,0,0,0,0
2020-02-02,安徽省,亳州,39,0,0,0,0
2020-02-02,安徽省,宿州,21,0,0,0,0
2020-02-02,安徽省,蚌埠,37,0,0,0,0
2020-02-02,安徽省,阜阳,65,0,0,0,0
2020-02-02,安徽省,淮南,7,0,0,0,0
2020-02-02,安徽省,滁州,8,0,2,0,0
2020-02-02,安徽省,六安,20,0,0,0,0
2020-02-02,安徽省,马鞍山,28,0,0,0,0
2020-02-02,安徽省,芜湖,16,0,0,0,0
2020-02-02,安徽省,宣城,4,0,0,0,0
2020-02-02,安徽省,铜陵,18,0,1,0,0
2020-02-02,安徽省,池州,6,0,1,0,0
2020-02-02,安徽省,安庆,47,0,0,0,0
2020-02-02,安徽省,黄山,9,0,0,0,0
2020-02-02,重庆市,万州,49,1,0,5,0
2020-02-02,重庆市,黔江,2,0,0,0,0
2020-02-02,重庆市,涪陵,2,0,0,0,0
2020-02-02,重庆市,渝中,9,0,0,0,0
2020-02-02,重庆市,大渡口,6,0,0,2,0
2020-02-02,重庆市,江北,16,0,0,1,1
2020-02-02,重庆市,沙坪坝,2,0,0,0,0
2020-02-02,重庆市,九龙坡,13,1,0,0,1
2020-02-02,重庆市,南岸,6,0,0,0,0
2020-02-02,重庆市,渝北,12,0,0,1,0
2020-02-02,重庆市,巴南,2,0,0,0,0
2020-02-02,重庆市,长寿,11,0,0,2,0
2020-02-02,重庆市,江津,3,0,0,1,0
2020-02-02,重庆市,合川,9,0,0,0,0
2020-02-02,重庆市,永川,3,0,1,0,0
2020-02-02,重庆市,綦江,5,0,0,1,0
2020-02-02,重庆市,大足,5,0,0,0,0
2020-02-02,重庆市,璧山,8,0,0,2,0
2020-02-02,重庆市,铜梁,7,0,0,0,1
2020-02-02,重庆市,潼南,3,0,0,0,0
2020-02-02,重庆市,荣昌,4,0,0,0,0
2020-02-02,重庆市,开州,17,0,0,1,1
2020-02-02,重庆市,梁平,3,0,0,0,1
2020-02-02,重庆市,武隆,1,0,0,0,0
2020-02-02,重庆市,城口,1,0,0,0,0
2020-02-02,重庆市,丰都,5,0,1,1,0
2020-02-02,重庆市,垫江,12,0,0,1,0
2020-02-02,重庆市,忠,15,0,0,3,1
2020-02-02,重庆市,云阳,18,0,1,0,0
2020-02-02,重庆市,奉节,9,0,0,2,0
2020-02-02,重庆市,巫山,7,0,3,0,0
2020-02-02,重庆市,巫溪,11,0,0,0,0
2020-02-02,重庆市,石柱,10,0,0,0,0
2020-02-02,重庆市,秀山,1,0,1,0,0
2020-02-02,重庆市,两江新区,12,0,0,0,0
2020-02-02,重庆市,高新区,1,0,0,0,0
2020-02-02,广东省,广州,189,0,0,0,0
2020-02-02,广东省,深圳,226,0,0,0,0
2020-02-02,广东省,珠海,51,0,0,0,0
2020-02-02,广东省,汕头,17,0,0,0,0
2020-02-02,广东省,佛山,43,0,0,0,0
2020-02-02,广东省,韶关,5,0,0,0,0
2020-02-02,广东省,河源,1,0,0,0,0
2020-02-02,广东省,梅州,7,0,0,0,0
2020-02-02,广东省,惠州,28,0,0,0,0
2020-02-02,广东省,汕尾,5,0,0,0,0
2020-02-02,广东省,东莞,31,0,0,0,0
2020-02-02,广东省,中山,25,0,0,0,0
2020-02-02,广东省,江门,4,0,0,0,0
2020-02-02,广东省,阳江,10,0,0,0,0
2020-02-02,广东省,湛江,14,0,0,0,0
2020-02-02,广东省,茂名,4,0,0,0,0
2020-02-02,广东省,肇庆,7,0,0,0,0
2020-02-02,广东省,清远,6,0,0,0,0
2020-02-02,广东省,揭阳,6,0,0,0,0
2020-02-02,广东省,潮州,4,0,0,0,0
2020-02-02,河北,沧州,19,1,0,1,0
2020-02-02,河北,石家庄,16,0,0,2,0
2020-02-02,河北,廊坊,12,0,1,1,0
2020-02-02,河北,保定,13,0,2,0,0
2020-02-02,河北,张家口,9,0,0,2,0
2020-02-02,河北,邯郸,11,0,0,1,0
2020-02-02,河北,邢台,14,0,0,2,0
2020-02-02,河北,衡水,4,0,0,0,0
2020-02-02,河北,唐山,11,0,0,2,0
2020-02-02,河北,承德,2,0,0,1,0
2020-02-02,河北,秦皇岛,2,0,0,0,0
2020-02-02,湖北省,武汉,5142,265,0,0,0
2020-02-02,湖北省,黄石,334,2,0,0,0
2020-02-02,湖北省,十堰,256,0,0,0,0
2020-02-02,湖北省,襄阳,548,0,0,0,0
2020-02-02,湖北省,宜昌,392,1,0,0,0
2020-02-02,湖北省,荆州,499,6,0,0,0
2020-02-02,湖北省,荆门,345,11,0,0,0
2020-02-02,湖北省,鄂州,306,15,0,0,0
2020-02-02,湖北省,孝感,918,14,0,0,0
2020-02-02,湖北省,黄冈,1246,17,0,0,0
2020-02-02,湖北省,咸宁,296,0,0,0,0
2020-02-02,湖北省,随州,458,5,0,0,0
2020-02-02,湖北省,恩施州,111,0,0,0,0
2020-02-02,湖北省,仙桃,169,3,0,0,0
2020-02-02,湖北省,天门,115,10,0,0,0
2020-02-02,湖北省,潜江,35,1,0,0,0
2020-02-02,湖北省,神农架林区,7,0,0,0,0
2020-02-02,江西省,南昌,103,0,4,0,0
2020-02-02,江西省,九江,64,0,2,0,0
2020-02-02,江西省,新余,50,0,3,0,0
2020-02-02,江西省,宜春,36,0,1,0,0
2020-02-02,江西省,赣州,35,0,1,0,0
2020-02-02,江西省,上饶,32,0,4,0,0
2020-02-02,江西省,抚州,29,0,0,0,0
2020-02-02,江西省,萍乡,18,0,1,0,0
2020-02-02,江西省,吉安,13,0,1,0,0
2020-02-02,江西省,鹰潭,8,0,0,0,0
2020-02-02,江西省,景德镇,3,0,1,0,0
2020-02-02,山东省,济南,22,0,0,0,0
2020-02-02,山东省,青岛,25,0,0,0,0
2020-02-02,山东省,淄博,12,0,0,0,0
2020-02-02,山东省,枣庄,15,0,0,0,0
2020-02-02,山东省,烟台,22,0,0,0,0
2020-02-02,山东省,潍坊,13,0,0,0,0
2020-02-02,山东省,济宁,18,0,0,0,0
2020-02-02,山东省,泰安,11,0,0,0,0
2020-02-02,山东省,威海,25,0,0,0,0
2020-02-02,山东省,日照,12,0,0,0,0
2020-02-02,山东省,临沂,24,0,0,0,0
2020-02-02,山东省,德州,19,0,0,0,0
2020-02-02,山东省,聊城,9,0,0,0,0
2020-02-02,山东省,滨州,10,0,0,0,0
2020-02-02,山东省,菏泽,8,0,0,0,0
2020-02-02,山西省,晋中,15,0,0,1,0
2020-02-02,山西省,运城,13,0,1,0,0
2020-02-02,山西省,大同,9,0,0,0,0
2020-02-02,山西省,吕梁,5,0,0,1,0
2020-02-02,山西省,太原,6,0,1,0,0
2020-02-02,山西省,朔州,3,0,0,0,0
2020-02-02,山西省,长治,3,0,0,1,0
2020-02-02,山西省,晋城,3,0,0,1,0
2020-02-02,山西省,忻州,3,0,0,1,0
2020-02-02,山西省,阳泉,1,0,0,0,0
2020-02-02,山西省,临汾,1,0,0,0,0
2020-02-02,天津市,河北,9,0,0,0,0
2020-02-02,天津市,河东,9,0,0,1,0
2020-02-02,天津市,河西,3,0,0,0,0
2020-02-02,天津市,和平,4,0,0,0,0
2020-02-02,天津市,南开,2,0,0,0,0
2020-02-02,天津市,宝坻,5,0,0,1,0
2020-02-02,天津市,东丽,3,0,0,0,0
2020-02-02,天津市,西青,2,0,0,0,0
2020-02-02,天津市,红桥,2,0,1,0,0
2020-02-02,天津市,滨海新区,2,0,0,0,0
2020-02-02,天津市,宁河,3,0,0,0,0
2020-02-02,天津市,其他,4,0,0,0,0
2020-02-02,西藏,待明确地,1,0,0,0,0
2020-02-02,澳门,澳门,8,0,0,0,0
2020-02-02,福建省,福州,47,0,0,0,0
2020-02-02,福建省,厦门,19,0,0,0,0
2020-02-02,福建省,漳州,13,0,0,0,0
2020-02-02,福建省,泉州,31,0,0,0,0
2020-02-02,福建省,三明,11,0,0,0,0
2020-02-02,福建省,莆田,34,0,0,0,0
2020-02-02,福建省,南平,11,0,0,0,0
2020-02-02,福建省,龙岩,1,0,0,0,0
2020-02-02,福建省,宁德,12,0,0,0,0
2020-02-02,广西,南宁,22,0,0,0,0
2020-02-02,广西,柳州,14,0,0,0,0
2020-02-02,广西,桂林,24,0,0,2,2
2020-02-02,广西,梧州,5,0,1,0,0
2020-02-02,广西,北海,26,0,0,0,0
2020-02-02,广西,防城港,9,0,1,3,0
2020-02-02,广西,钦州,2,0,0,0,0
2020-02-02,广西,贵港,5,0,0,0,1
2020-02-02,广西,玉林,8,0,0,0,0
2020-02-02,广西,百色,2,0,0,0,0
2020-02-02,广西,河池,6,0,0,0,0
2020-02-02,广西,贺州,4,0,0,0,0
2020-02-02,黑龙江省,哈尔滨,45,0,2,0,0
2020-02-02,黑龙江省,齐齐哈尔,3,0,0,0,0
2020-02-02,黑龙江省,牡丹江,8,0,0,0,0
2020-02-02,黑龙江省,佳木斯,11,0,0,0,0
2020-02-02,黑龙江省,大庆,11,0,0,0,0
2020-02-02,黑龙江省,鸡西,6,0,0,0,0
2020-02-02,黑龙江省,双鸭山,7,0,0,0,0
2020-02-02,黑龙江省,七台河,7,0,0,0,0
2020-02-02,黑龙江省,鹤岗,1,0,0,0,0
2020-02-02,黑龙江省,黑河,1,0,0,0,0
2020-02-02,黑龙江省,绥化,16,2,0,0,0
2020-02-02,黑龙江省,大兴安岭地,2,0,0,0,0
2020-02-02,湖南省,长沙,125,0,2,12,0
2020-02-02,湖南省,衡阳,32,0,3,1,0
2020-02-02,湖南省,株洲,26,0,1,5,0
2020-02-02,湖南省,湘潭,19,0,3,1,0
2020-02-02,湖南省,邵阳,51,0,1,6,0
2020-02-02,湖南省,岳阳,70,0,0,2,0
2020-02-02,湖南省,常德,45,0,0,4,0
2020-02-02,湖南省,张家界,3,0,0,0,0
2020-02-02,湖南省,益阳,30,0,0,3,0
2020-02-02,湖南省,郴州,21,0,1,0,0
2020-02-02,湖南省,永州,26,0,2,3,0
2020-02-02,湖南省,怀化,32,0,1,8,0
2020-02-02,湖南省,娄底,35,0,1,1,0
2020-02-02,湖南省,湘西自治州,6,0,1,1,0
2020-02-02,上海市,其他,74,0,0,0,0
2020-02-02,上海市,浦东,39,0,0,0,0
2020-02-02,上海市,静安,9,0,0,0,0
2020-02-02,上海市,闵行,9,0,0,0,0
2020-02-02,上海市,长宁,7,0,0,0,0
2020-02-02,上海市,黄浦,5,0,0,0,0
2020-02-02,上海市,徐汇,7,0,0,0,0
2020-02-02,上海市,虹口,5,0,0,0,0
2020-02-02,上海市,宝山,10,0,0,0,0
2020-02-02,上海市,奉贤,5,0,0,0,0
2020-02-02,上海市,松江,7,0,0,0,0
2020-02-02,上海市,普陀,4,0,0,0,0
2020-02-02,上海市,杨浦,4,0,0,0,0
2020-02-02,上海市,嘉定,2,0,0,0,0
2020-02-02,上海市,青浦,2,0,0,0,0
2020-02-02,上海市,金山,1,0,0,0,0
2020-02-02,上海市,崇明,1,0,0,0,0
2020-02-02,四川省,成都,77,1,0,0,0
2020-02-02,四川省,南充,26,0,0,0,0
2020-02-02,四川省,广安,21,0,0,0,0
2020-02-02,四川省,绵阳,17,0,0,0,0
2020-02-02,四川省,内江,12,0,0,0,0
2020-02-02,四川省,自贡,9,0,0,0,0
2020-02-02,四川省,达州,11,0,0,0,0
2020-02-02,四川省,巴中,12,0,0,0,0
2020-02-02,四川省,攀枝花,10,0,0,0,0
2020-02-02,四川省,德阳,10,0,0,0,0
2020-02-02,四川省,宜宾,7,0,0,0,0
2020-02-02,四川省,泸州,7,0,0,0,0
2020-02-02,四川省,遂宁,5,0,0,0,0
2020-02-02,四川省,雅安,5,0,0,0,0
2020-02-02,四川省,甘孜州,6,0,0,0,0
2020-02-02,四川省,凉山州,6,0,0,0,0
2020-02-02,四川省,广元,5,0,0,0,0
2020-02-02,四川省,乐山,2,0,0,0,0
2020-02-02,四川省,眉山,3,0,0,0,0
2020-02-02,四川省,资阳,2,0,0,0,0
2020-02-02,四川省,阿坝州,1,0,0,0,0
2020-02-02,云南省,昆明,32,0,0,0,0
2020-02-02,云南省,西双版纳州,13,0,0,0,0
2020-02-02,云南省,玉溪,12,0,0,0,0
2020-02-02,云南省,保山,8,0,0,0,0
2020-02-02,云南省,昭通,8,0,0,0,0
2020-02-02,云南省,大理州,7,0,1,0,0
2020-02-02,云南省,丽江,7,0,0,0,0
2020-02-02,云南省,曲靖,6,0,1,0,0
2020-02-02,云南省,红河州,5,0,1,0,0
2020-02-02,云南省,普洱,4,0,0,0,0
2020-02-02,云南省,德宏州,4,0,0,0,0
2020-02-02,云南省,楚雄州,2,0,0,0,0
2020-02-02,云南省,临沧,1,0,0,0,0
2020-02-02,北京市,东城,2,0,0,0,0
2020-02-02,北京市,西城,26,0,0,0,0
2020-02-02,北京市,朝阳,31,0,0,0,0
2020-02-02,北京市,海淀,42,0,0,0,0
2020-02-02,北京市,丰台,17,0,0,0,0
2020-02-02,北京市,石景山,5,0,0,0,0
2020-02-02,北京市,门头沟,3,0,0,0,0
2020-02-02,北京市,房山,4,0,0,0,0
2020-02-02,北京市,通州,13,0,0,0,0
2020-02-02,北京市,顺义,5,0,0,0,0
2020-02-02,北京市,大兴,28,0,0,0,0
2020-02-02,北京市,昌平,13,0,0,0,0
2020-02-02,北京市,怀柔,3,0,0,0,0
2020-02-02,北京市,延庆,1,0,0,0,0
2020-02-02,北京市,外地来京人员,19,0,0,0,0
2020-02-02,甘肃省,兰州,24,0,0,0,0
2020-02-02,甘肃省,白银,1,0,0,0,0
2020-02-02,甘肃省,临夏州,3,0,0,0,0
2020-02-02,甘肃省,定西,2,0,0,0,0
2020-02-02,甘肃省,张掖,2,0,0,0,0
2020-02-02,甘肃省,陇南,4,0,0,0,0
2020-02-02,甘肃省,金昌,1,0,0,0,0
2020-02-02,甘肃省,天水,8,0,0,0,0
2020-02-02,甘肃省,平凉,1,0,0,0,0
2020-02-02,甘肃省,庆阳,1,0,0,0,0
2020-02-02,甘肃省,甘南,1,0,0,0,0
2020-02-02,贵州省,贵阳,8,0,1,0,0
2020-02-02,贵州省,遵义,5,0,0,0,0
2020-02-02,贵州省,六盘水,9,0,0,0,0
2020-02-02,贵州省,安顺,2,0,0,0,0
2020-02-02,贵州省,毕节,4,0,0,0,0
2020-02-02,贵州省,铜仁,6,0,1,0,0
2020-02-02,贵州省,黔东南州,4,0,0,0,0
2020-02-02,贵州省,黔南州,5,0,0,0,0
2020-02-02,贵州省,黔西南州,1,0,0,0,0
2020-02-02,贵州省,其他,2,0,0,0,0
2020-02-02,河南省,郑州,72,0,0,0,0
2020-02-02,河南省,开封,11,0,0,0,0
2020-02-02,河南省,洛阳,7,0,0,0,0
2020-02-02,河南省,平顶山,19,0,0,0,0
2020-02-02,河南省,安阳,29,0,0,0,0
2020-02-02,河南省,鹤壁,8,0,0,0,0
2020-02-02,河南省,新乡,27,0,0,0,0
2020-02-02,河南省,焦作,8,0,0,0,0
2020-02-02,河南省,濮阳,3,0,0,0,0
2020-02-02,河南省,许昌,15,0,0,0,0
2020-02-02,河南省,漯河,20,0,0,0,0
2020-02-02,河南省,三门峡,7,0,0,0,0
2020-02-02,河南省,南阳,84,0,0,0,0
2020-02-02,河南省,商丘,50,0,0,0,0
2020-02-02,河南省,信阳,99,0,0,0,0
2020-02-02,河南省,周口,47,0,0,0,0
2020-02-02,河南省,驻马店,58,0,0,0,0
2020-02-02,河南省,济源示范,2,0,0,0,0
2020-02-02,江苏省,南京,40,0,2,0,0
2020-02-02,江苏省,无锡,23,0,0,0,0
2020-02-02,江苏省,徐州,36,0,0,0,0
2020-02-02,江苏省,常州,15,0,0,0,0
2020-02-02,江苏省,苏州,44,0,3,2,0
2020-02-02,江苏省,南通,19,0,0,0,0
2020-02-02,江苏省,连云港,14,0,1,0,0
2020-02-02,江苏省,淮安,18,0,1,0,0
2020-02-02,江苏省,盐城,15,0,0,0,0
2020-02-02,江苏省,扬州,14,0,0,0,0
2020-02-02,江苏省,镇江,3,0,0,0,0
2020-02-02,江苏省,泰州,21,0,0,0,0
2020-02-02,江苏省,宿迁,9,0,0,0,0
2020-02-02,青海省,西宁,12,0,0,0,0
2020-02-02,青海省,海北州,1,0,0,0,0
2020-02-02,新疆,乌鲁木齐,10,0,0,3,1
2020-02-02,新疆,伊犁州,6,0,0,2,0
2020-02-02,新疆,吐鲁番,1,0,0,0,0
2020-02-02,新疆,阿克苏地,1,0,0,0,0
2020-02-02,新疆,兵团第七师,1,0,0,0,0
2020-02-02,新疆,兵团第八师石河子,1,0,0,0,0
2020-02-02,新疆,兵团第九师,4,0,0,1,1
2020-02-02,浙江省,杭州,118,0,2,10,0
2020-02-02,浙江省,宁波,75,0,1,6,0
2020-02-02,浙江省,温州,291,0,15,19,0
2020-02-02,浙江省,湖州,9,0,0,0,0
2020-02-02,浙江省,嘉兴,19,0,0,2,0
2020-02-02,浙江省,绍兴,30,0,2,7,0
2020-02-02,浙江省,金华,36,0,6,4,0
2020-02-02,浙江省,衢州,14,0,0,2,0
2020-02-02,浙江省,舟山,7,0,2,0,0
2020-02-02,浙江省,台州,109,0,7,6,0
2020-02-02,浙江省,丽水,16,0,1,2,0
2020-02-02,陕西省,西安,55,0,0,0,1
2020-02-02,陕西省,宝鸡,8,0,0,0,0
2020-02-02,陕西省,咸阳,9,0,0,0,0
2020-02-02,陕西省,铜川,7,0,0,0,0
2020-02-02,陕西省,渭南,6,0,0,0,0
2020-02-02,陕西省,延安,7,0,0,0,0
2020-02-02,陕西省,榆林,1,0,0,0,0
2020-02-02,陕西省,汉中,15,0,0,0,0
2020-02-02,陕西省,安康,17,0,0,0,0
2020-02-02,陕西省,商洛,2,0,0,0,0
2020-02-02,陕西省,韩城,1,0,0,0,0
2020-02-02,海南省,海口,13,0,0,0,0
2020-02-02,海南省,三亚,17,0,0,0,0
2020-02-02,海南省,儋州,7,0,0,0,0
2020-02-02,海南省,琼海,6,0,0,0,0
2020-02-02,海南省,万宁,8,0,0,0,0
2020-02-02,海南省,东方,1,0,0,0,0
2020-02-02,海南省,澄迈,2,0,0,0,0
2020-02-02,海南省,临高,4,0,0,0,0
2020-02-02,海南省,陵水,5,0,0,0,0
2020-02-02,海南省,琼中,1,0,0,0,0
2020-02-02,海南省,定安,1,0,0,0,0
2020-02-02,海南省,昌江,3,0,0,0,0
2020-02-02,海南省,乐东,1,0,0,0,0
2020-02-02,海南省,文昌,1,0,0,0,0
2020-02-02,吉林省,长春,16,0,1,0,0
2020-02-02,吉林省,吉林,4,0,0,0,0
2020-02-02,吉林省,延边,2,0,0,0,0
2020-02-02,吉林省,松原,2,0,0,0,0
2020-02-02,吉林省,通化,1,0,0,0,0
2020-02-02,吉林省,四平,4,0,0,0,0
2020-02-02,吉林省,公主岭,1,0,0,0,0
2020-02-02,辽宁省,沈阳,13,0,0,0,0
2020-02-02,辽宁省,大连,12,0,1,0,0
2020-02-02,辽宁省,鞍山,1,0,0,0,0
2020-02-02,辽宁省,本溪,3,0,0,0,0
2020-02-02,辽宁省,丹东,6,0,0,0,0
2020-02-02,辽宁省,锦州,7,0,0,0,0
2020-02-02,辽宁省,营口,1,0,0,0,0
2020-02-02,辽宁省,阜新,3,0,0,0,0
2020-02-02,辽宁省,辽阳,2,0,0,0,0
2020-02-02,辽宁省,铁岭,3,0,0,0,0
2020-02-02,辽宁省,朝阳,6,0,0,0,0
2020-02-02,辽宁省,盘锦,8,0,0,0,0
2020-02-02,辽宁省,葫芦岛,5,0,0,0,0
2020-02-02,内蒙古,呼和浩特,4,0,0,0,0
2020-02-02,内蒙古,包头,6,0,0,0,2
2020-02-02,内蒙古,呼伦贝尔,2,0,0,0,0
2020-02-02,内蒙古,兴安盟,1,0,0,0,0
2020-02-02,内蒙古,通辽,1,0,0,0,0
2020-02-02,内蒙古,赤峰,2,0,0,0,0
2020-02-02,内蒙古,锡林郭勒盟,2,0,0,0,0
2020-02-02,内蒙古,乌兰察布,3,0,0,0,0
2020-02-02,内蒙古,鄂尔多斯,9,0,0,0,0
2020-02-02,内蒙古,巴彦淖尔,3,0,0,0,0
2020-02-02,内蒙古,乌海,1,0,0,0,0
2020-02-02,宁夏,银川,19,0,0,0,0
2020-02-02,宁夏,吴忠,7,0,0,0,0
2020-02-02,宁夏,固原,2,0,0,0,0
2020-02-02,宁夏,中卫,2,0,0,0,0
2020-02-02,宁夏,宁东管委会,1,0,0,0,0
2020-02-01,安徽省,合肥,59,0,2,0,0
2020-02-01,安徽省,淮北,6,0,0,0,0
2020-02-01,安徽省,亳州,30,0,2,0,0
2020-02-01,安徽省,宿州,14,0,0,0,0
2020-02-01,安徽省,蚌埠,26,0,0,0,0
2020-02-01,安徽省,阜阳,59,0,0,0,0
2020-02-01,安徽省,淮南,6,0,0,0,0
2020-02-01,安徽省,滁州,6,0,0,0,0
2020-02-01,安徽省,六安,13,0,1,0,0
2020-02-01,安徽省,马鞍山,27,0,0,0,0
2020-02-01,安徽省,芜湖,16,0,0,0,0
2020-02-01,安徽省,宣城,4,0,0,0,0
2020-02-01,安徽省,铜陵,16,0,0,0,0
2020-02-01,安徽省,池州,6,0,0,0,0
2020-02-01,安徽省,安庆,43,0,0,0,0
2020-02-01,安徽省,黄山,9,0,0,0,0
2020-02-01,重庆市,万州,39,0,0,3,1
2020-02-01,重庆市,黔江,2,0,0,0,0
2020-02-01,重庆市,涪陵,1,0,0,0,0
2020-02-01,重庆市,渝中,9,0,0,0,0
2020-02-01,重庆市,大渡口,6,0,0,2,0
2020-02-01,重庆市,江北,13,0,0,1,1
2020-02-01,重庆市,沙坪坝,2,0,0,0,0
2020-02-01,重庆市,九龙坡,11,1,0,0,1
2020-02-01,重庆市,南岸,4,0,0,0,0
2020-02-01,重庆市,渝北,12,0,0,1,0
2020-02-01,重庆市,巴南,1,0,0,0,0
2020-02-01,重庆市,长寿,10,0,0,3,0
2020-02-01,重庆市,江津,3,0,0,3,0
2020-02-01,重庆市,合川,8,0,0,0,0
2020-02-01,重庆市,永川,3,0,0,0,0
2020-02-01,重庆市,綦江,4,0,0,1,0
2020-02-01,重庆市,大足,4,0,0,0,0
2020-02-01,重庆市,璧山,8,0,0,2,0
2020-02-01,重庆市,铜梁,4,0,0,0,1
2020-02-01,重庆市,潼南,2,0,0,0,0
2020-02-01,重庆市,荣昌,2,0,0,0,0
2020-02-01,重庆市,开州,16,0,0,1,1
2020-02-01,重庆市,梁平,2,0,0,1,0
2020-02-01,重庆市,武隆,1,0,0,0,0
2020-02-01,重庆市,城口,1,0,0,0,0
2020-02-01,重庆市,丰都,5,0,1,1,0
2020-02-01,重庆市,垫江,11,0,0,1,0
2020-02-01,重庆市,忠,12,0,0,3,1
2020-02-01,重庆市,云阳,18,0,0,1,0
2020-02-01,重庆市,奉节,8,0,0,2,0
2020-02-01,重庆市,巫山,6,0,1,0,0
2020-02-01,重庆市,巫溪,11,0,0,0,0
2020-02-01,重庆市,石柱,10,0,0,0,0
2020-02-01,重庆市,秀山,1,0,1,0,0
2020-02-01,重庆市,两江新区,12,0,0,0,0
2020-02-01,广东省,广州,175,0,0,0,0
2020-02-01,广东省,深圳,196,0,0,0,0
2020-02-01,广东省,珠海,41,0,0,0,0
2020-02-01,广东省,汕头,14,0,0,0,0
2020-02-01,广东省,佛山,39,0,0,0,0
2020-02-01,广东省,韶关,5,0,0,0,0
2020-02-01,广东省,河源,1,0,0,0,0
2020-02-01,广东省,梅州,6,0,0,0,0
2020-02-01,广东省,惠州,23,0,0,0,0
2020-02-01,广东省,汕尾,4,0,0,0,0
2020-02-01,广东省,东莞,27,0,0,0,0
2020-02-01,广东省,中山,21,0,0,0,0
2020-02-01,广东省,江门,3,0,0,0,0
2020-02-01,广东省,阳江,10,0,0,0,0
2020-02-01,广东省,湛江,14,0,0,0,0
2020-02-01,广东省,茂名,3,0,0,0,0
2020-02-01,广东省,肇庆,7,0,0,0,0
2020-02-01,广东省,清远,6,0,0,0,0
2020-02-01,广东省,揭阳,6,0,0,0,0
2020-02-01,广东省,潮州,3,0,0,0,0
2020-02-01,河北,沧州,19,1,0,1,0
2020-02-01,河北,石家庄,13,0,0,2,0
2020-02-01,河北,廊坊,11,0,0,1,0
2020-02-01,河北,保定,13,0,0,0,0
2020-02-01,河北,张家口,9,0,0,1,0
2020-02-01,河北,邯郸,11,0,0,1,0
2020-02-01,河北,邢台,10,0,0,2,0
2020-02-01,河北,衡水,4,0,0,0,0
2020-02-01,河北,唐山,11,0,0,0,0
2020-02-01,河北,承德,2,0,0,0,0
2020-02-01,河北,秦皇岛,1,0,0,0,0
2020-02-01,湖北省,武汉,4109,224,138,0,0
2020-02-01,湖北省,黄石,252,2,2,0,0
2020-02-01,湖北省,十堰,212,0,0,0,0
2020-02-01,湖北省,襄阳,441,0,0,0,0
2020-02-01,湖北省,宜昌,353,1,0,0,0
2020-02-01,湖北省,荆州,333,4,2,0,0
2020-02-01,湖北省,荆门,329,7,3,0,0
2020-02-01,湖北省,鄂州,278,13,0,0,0
2020-02-01,湖北省,孝感,749,14,2,0,0
2020-02-01,湖北省,黄冈,1002,15,27,0,0
2020-02-01,湖北省,咸宁,246,0,1,0,0
2020-02-01,湖北省,随州,384,3,3,0,0
2020-02-01,湖北省,恩施州,105,0,2,0,0
2020-02-01,湖北省,仙桃,140,3,0,0,0
2020-02-01,湖北省,天门,99,7,0,0,0
2020-02-01,湖北省,潜江,35,1,0,0,0
2020-02-01,湖北省,神农架林区,7,0,0,0,0
2020-02-01,江西省,南昌,89,0,1,0,0
2020-02-01,江西省,九江,53,0,0,0,0
2020-02-01,江西省,新余,43,0,3,0,0
2020-02-01,江西省,赣州,34,0,1,0,0
2020-02-01,江西省,宜春,31,0,1,0,0
2020-02-01,江西省,抚州,24,0,0,0,0
2020-02-01,江西省,上饶,19,0,1,0,0
2020-02-01,江西省,吉安,12,0,1,0,0
2020-02-01,江西省,萍乡,15,0,1,0,0
2020-02-01,江西省,鹰潭,8,0,0,0,0
2020-02-01,江西省,景德镇,3,0,1,0,0
2020-02-01,内蒙古,呼和浩特,2,0,0,0,0
2020-02-01,内蒙古,包头,5,0,0,0,2
2020-02-01,内蒙古,呼伦贝尔,2,0,0,0,0
2020-02-01,内蒙古,兴安盟,1,0,0,0,0
2020-02-01,内蒙古,通辽,1,0,0,0,0
2020-02-01,内蒙古,赤峰,2,0,0,0,0
2020-02-01,内蒙古,锡林郭勒盟,2,0,0,0,0
2020-02-01,内蒙古,乌兰察布,2,0,0,0,0
2020-02-01,内蒙古,鄂尔多斯,6,0,0,0,0
2020-02-01,内蒙古,巴彦淖尔,3,0,0,0,0
2020-02-01,山东省,济南,19,0,0,0,0
2020-02-01,山东省,青岛,22,0,0,0,0
2020-02-01,山东省,淄博,12,0,0,0,0
2020-02-01,山东省,枣庄,14,0,0,0,0
2020-02-01,山东省,烟台,20,0,0,0,0
2020-02-01,山东省,潍坊,10,0,0,0,0
